PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,Seat,GMM_label
3.125257047415824,0.3972437032606801,0.31167194998971887,0.09568624154608646,0.33321684298207266,0.3407900376032159,-0.6856268038341011,-0.24894453923726656,0.32425124508836917,0.05217163910736004,0.5181098695893268,0.6410975206326793,Barrow and Furness,1
0.8879878899735234,0.9024311011766423,-0.027864030979267797,1.1006584918860522,-0.4385252074222532,-1.230915643791968,0.7018702707087936,-0.48317297267227505,-0.7609003092187816,0.12547711734572958,-0.2821646514246697,-0.003133046526347447,Basildon and Billericay,4
-0.11846546658432185,-0.9495139129041442,-0.2606516367487999,0.2031480078474577,0.7074549464175733,-0.8017982549004106,0.04188980480766831,0.05034678905228566,-1.14660753788332,-0.49214862165886086,-1.055542641636965,1.2522606787398936,Basingstoke,4
2.79700825311761,1.3875783465148062,0.5869145495081977,1.027802338508663,0.3303194053666181,0.27387138544468986,-0.6780204943918747,-0.5010994608902875,-0.1682707438707714,0.23985773930676096,0.3195153630788368,0.56318840032093,Bassetlaw,1
-1.6980519125564473,-3.5194981034548127,2.3480833504324417,-2.4409675232133665,0.5336505428082972,-0.21072839195509266,-0.16884650308777602,-0.6981716138956027,0.48910397852582993,-0.40809315146283215,0.8478040051591715,0.6566370415437166,Bath,2
-6.36169254137444,-5.844318151063134,0.14442783335741546,0.95249135702715,-0.9656218295891223,-0.7362528312389871,-0.9999423217320736,-0.8475199305577462,-0.43180937248498974,1.0507860549470298,-0.8433903139200987,-0.02473177412172307,Battersea,2
-0.4142802210810303,-1.3695426229928902,-3.9683840464074356,-0.5412177006023587,0.5684438281277159,-0.8149408337815418,-0.448579257390871,-0.9018892781662698,-0.6250678802397072,1.3598949159303104,0.06628030480909987,-0.7308439832013333,Beaconsfield,2
-2.4784053403545747,-3.2726744820030196,-1.588153659458565,0.6074094833657434,-0.9842224407182251,-1.9753050147843152,0.0798610023322993,-0.1347472374740453,-0.04264070256956417,-0.8279058833343997,-0.27907240898681906,-0.23266272923237136,Beckenham and Penge,2
-2.631994805366241,1.6849966248502586,-0.413511786401723,0.7167096244685013,-0.14548101302855143,-0.7781437468600955,-0.23993128719534224,0.577531290933937,-0.25380982336771807,0.09934019581116074,0.1414619049124833,0.2571605370428942,Bedford,4
-8.881073615960007,-4.913453963559846,3.2634382302921603,0.9795097098386973,0.23866511220490153,-1.6082372297576313,-1.3660273426860783,0.11913173421028556,-0.690012858857778,-0.4604227140339944,0.4559068656615319,-0.7276314053684385,Bermondsey and Old Southwark,3
